"openGammaCall","openGammaPut","closeMin001","closeMin002","closeMin003","closeMin004","closeMin005","closeMin006","closeMin007","closeMin008","closeMin009","closeMin010","closeMin011","closeMin012","closeMin013","closeMin014","closeMin015","closeMin016","closeMin017","closeMin018","closeMin019","closeMin020","closeMin021","closeMin022","closeMin023","closeMin024","closeMin025","closeMin026","closeMin027","closeMin028","closeMin029","closeMin030","closeMin031","closeMin032","closeMin033","closeMin034","closeMin035","closeMin036","closeMin037","closeMin038","closeMin039","closeMin040","closeMin041","closeMin042","closeMin043","closeMin044","closeMin045","closeMin046","closeMin047","closeMin048","closeMin049","closeMin050","closeMin051","closeMin052","closeMin053","closeMin054","closeMin055","closeMin056","closeMin057","closeMin058","closeMin059","closeMin060","closeMin061","closeMin062","closeMin063","closeMin064","closeMin065","closeMin066","closeMin067","closeMin068","closeMin069","closeMin070","closeMin071","closeMin072","closeMin073","closeMin074","closeMin075","closeMin076","closeMin077","closeMin078","closeMin079","closeMin080","closeMin081","closeMin082","closeMin083","closeMin084","closeMin085","closeMin086","closeMin087","closeMin088","closeMin089","closeMin090","closeMin091","closeMin092","closeMin093","closeMin094","closeMin095","closeMin096","closeMin097","closeMin098","closeMin099","closeMin100","closeMin101","closeMin102","closeMin103","closeMin104","closeMin105","closeMin106","closeMin107","closeMin108","closeMin109","closeMin110","closeMin111","closeMin112","closeMin113","closeMin114","closeMin115","closeMin116","closeMin117","closeMin118","closeMin119","closeMin120","closeMin121","closeMin122","closeMin123","closeMin124","closeMin125","closeMin126","closeMin127","closeMin128","closeMin129","closeMin130","closeMin131","closeMin132","closeMin133","closeMin134","closeMin135","closeMin136","closeMin137","closeMin138","closeMin139","closeMin140","closeMin141","closeMin142","closeMin143","closeMin144","closeMin145","closeMin146","closeMin147","closeMin148","closeMin149","closeMin150","closeMin151","closeMin152","closeMin153","closeMin154","closeMin155","closeMin156","closeMin157","closeMin158","closeMin159","closeMin160","closeMin161","closeMin162","closeMin163","closeMin164","closeMin165","closeMin166","closeMin167","closeMin168","closeMin169","closeMin170","closeMin171","closeMin172","closeMin173","closeMin174","closeMin175","closeMin176","closeMin177","closeMin178","closeMin179","closeMin180","closeMin181","closeMin182","closeMin183","closeMin184","closeMin185","closeMin186","closeMin187","closeMin188","closeMin189","closeMin190","closeMin191","closeMin192","closeMin193","closeMin194","closeMin195","closeMin196","closeMin197","closeMin198","closeMin199","closeMin200","closeMin201","closeMin202","closeMin203","closeMin204","closeMin205","closeMin206","closeMin207","closeMin208","closeMin209","closeMin210","closeMin211","closeMin212","closeMin213","closeMin214","closeMin215","closeMin216","closeMin217","closeMin218","closeMin219","closeMin220","closeMin221","closeMin222","closeMin223","closeMin224","closeMin225","closeMin226","closeMin227","closeMin228","closeMin229","closeMin230","closeMin231","closeMin232","closeMin233","closeMin234","closeMin235","closeMin236","closeMin237","closeMin238","closeMin239","closeMin240"
269394782,233491498,100,100,100,99.9903,99.9709,99.9709,99.9903,100,99.9903,100.0097,100.0291,100.0194,100.0097,100,100.0097,100,100.0097,99.9903,100.0194,100.0194,100.0291,100.0388,100.0291,100.0291,100.0291,100.0388,100.0388,100.0388,100.0388,100.0291,100.0291,100.0097,100,100,100,100.0097,100.0097,100,100.0097,100.0097,100,99.9903,99.9806,99.9806,99.9806,99.9806,99.9903,100,100,100,100.0097,100.0194,100.0194,100.0194,100.0194,100.0388,100.0485,100.0582,100.0582,100.0485,100.0388,100.0291,100,100.0097,100.0194,100.0194,100.0194,100.0194,100.0194,100.0291,100.0194,100.0291,100.0194,100.0097,100,100.0291,100.0194,100.0097,100.0097,99.9903,99.9903,99.9806,99.9709,99.9806,99.9709,99.9515,99.9612,99.9612,99.9224,99.9224,99.9224,99.9418,99.9515,99.9418,99.9418,99.9418,99.9321,99.9321,99.903,99.903,99.9127,99.9224,99.903,99.8933,99.903,99.9127,99.9127,99.9127,99.903,99.903,99.8739,99.8739,99.8836,99.8642,99.8739,99.8642,99.8545,99.8545,99.8642,99.8739,99.8836,99.903,99.8642,99.8836,99.9127,99.8642,99.7962,99.8253,99.8545,99.8933,99.9127,99.9321,99.9709,99.9224,99.8933,99.903,99.9224,99.9418,99.9515,99.8933,99.8739,99.8836,99.8836,99.9515,99.9224,99.8933,99.8836,99.8642,99.835,99.8156,99.738,99.738,99.6895,99.6216,99.5634,99.6216,99.5828,99.641,99.6604,99.6701,99.6895,99.6895,99.6798,99.7089,99.738,99.7865,99.7671,99.7671,99.7671,99.7768,99.738,99.7865,99.7768,99.7865,99.738,99.7477,99.7574,99.7283,99.7283,99.7477,99.7186,99.7089,99.6992,99.7089,99.7089,99.7283,99.7477,99.7962,99.835,99.903,99.8836,99.8836,99.903,99.8933,99.903,99.9612,100.0194,100.0097,100,100.0194,100.0097,100.0291,100.0485,100.0388,100.0291,100.0485,100.0485,100.0291,100.0291,100,100.0097,99.9806,100,99.9612,99.9418,99.9709,100,99.9903,100.0097,99.9806,99.9903,100,100.0097,100.0097,100,99.9903,99.9903,99.9612,99.9709,99.9806,99.9612,99.9806,99.9709,99.9515,99.9418,99.9418,99.9709,99.9418,99.9418,99.9515
82709048,101925294,100,100,100,100.0118,100.0354,100.0354,100.0707,100.0707,100.0707,100.0589,100.0825,100.0943,100.0707,100.0589,100.0354,100.0472,100.0825,100.0707,100.0589,100.0589,100.0589,100.0589,100.0472,100.0589,100.0589,100.0589,100.0354,100.0354,100.0472,100.0236,100.0472,100.0354,100.0236,100.0236,100.0236,100.0354,100.0118,100.0118,100.0118,100.0118,100.0118,99.9882,100,100,100,99.9882,99.9882,99.9764,99.9882,100,100.0118,100.0118,100.0118,100,100,100,100.0118,100.0236,100.0589,100.0472,100,100,100.0236,100,99.9882,99.9764,99.9293,99.9411,99.9293,99.9646,99.9764,99.9293,99.9528,99.9057,99.8703,99.8703,99.8585,99.8939,99.8703,99.8703,99.8585,99.8349,99.8585,99.8585,99.8585,99.8703,99.8821,99.8585,99.8703,99.8939,99.8703,99.8585,99.8703,99.8467,99.8232,99.7996,99.8114,99.8349,99.8349,99.8232,99.8232,99.8349,99.8467,99.8585,99.8585,99.8467,99.8467,99.8349,99.8349,99.8349,99.8467,99.8467,99.8585,99.8703,99.9057,99.8821,99.8939,99.8585,99.8703,99.8939,99.7996,99.8349,99.8585,99.8585,99.7996,99.6581,99.6817,99.7053,99.717,99.7053,99.6227,99.6463,99.717,99.6935,99.6463,99.6227,99.5992,99.6227,99.5874,99.552,99.5048,99.4813,99.4695,99.5048,99.5166,99.4813,99.493,99.4813,99.4813,99.493,99.4695,99.5284,99.5402,99.5284,99.493,99.4577,99.4813,99.4695,99.4813,99.4341,99.3634,99.3634,99.3869,99.3751,99.3987,99.3516,99.3516,99.3044,99.2808,99.2808,99.3162,99.2926,99.328,99.2926,99.3162,99.328,99.3398,99.3634,99.3516,99.3751,99.328,99.3044,99.3044,99.3162,99.2926,99.2337,99.2573,99.2926,99.2573,99.2455,99.2808,99.2926,99.3044,99.2926,99.2926,99.2808,99.3044,99.3044,99.3044,99.3044,99.2573,99.2337,99.2101,99.2573,99.1865,99.1865,99.1865,99.1983,99.1865,99.1865,99.1983,99.1747,99.1276,99.104,99.0804,99.104,99.1394,99.104,99.1511,99.1276,99.104,99.0804,99.1394,99.1276,99.1158,99.104,99.0922,99.104,99.1158,99.0686,99.0804,99.1276,99.1276,99.1394,99.1511,99.1276,99.1629,99.1747,99.1865,99.2219
198098466,92052227,100,100,99.9882,99.9882,99.9882,99.9882,99.9882,99.9882,99.9645,99.9882,100,99.9882,99.9645,99.9763,99.9882,99.9763,99.9763,99.9882,100,99.9882,99.9882,100,100,100,99.9882,99.9645,99.9763,99.9763,99.9882,99.9763,99.9763,99.9763,99.9882,99.9882,99.9763,99.9763,100.0118,100,99.9763,100,100,100.0118,100.0237,100.0237,100.0237,100.0118,100.0237,100.0118,100.0118,100,100,100,100,100,100.0355,100,99.9882,99.9882,99.9882,100.0118,99.9882,100,99.9645,99.9763,99.9882,99.9763,99.9763,99.9763,99.9763,99.9527,99.929,99.929,99.9053,99.9172,99.9053,99.8699,99.858,99.8462,99.8462,99.8699,99.8344,99.787,99.7989,99.8225,99.8462,99.8344,99.858,99.8344,99.8462,99.8462,99.7989,99.7989,99.787,99.7752,99.7752,99.7989,99.8225,99.8225,99.8225,99.8107,99.8107,99.8107,99.8225,99.8462,99.8344,99.8225,99.8462,99.8344,99.8344,99.8344,99.8225,99.8225,99.8225,99.8344,99.8462,99.8462,99.8462,99.8344,99.8462,99.8817,99.8699,99.858,99.8462,99.8344,99.787,99.8699,99.8699,99.9172,99.9172,99.9172,99.9172,99.9053,99.9172,99.9053,99.9053,99.8462,99.8699,99.8107,99.8107,99.8107,99.8225,99.8107,99.787,99.787,99.7397,99.6805,99.6451,99.6569,99.6332,99.5859,99.6214,99.5977,99.6214,99.6214,99.6569,99.6687,99.6451,99.6805,99.6805,99.6687,99.6805,99.6332,99.6451,99.6451,99.6924,99.6805,99.716,99.7279,99.7397,99.7279,99.7279,99.7515,99.7515,99.716,99.7279,99.7042,99.716,99.7042,99.716,99.7397,99.6924,99.6924,99.716,99.7397,99.7515,99.8107,99.8344,99.8107,99.8225,99.8107,99.8107,99.7989,99.787,99.787,99.8225,99.8344,99.8344,99.8107,99.7989,99.7989,99.8107,99.787,99.8462,99.8225,99.7989,99.8107,99.8344,99.8462,99.8462,99.8225,99.8344,99.858,99.858,99.858,99.8817,99.8935,99.9172,99.9527,99.9527,99.9408,99.929,99.9053,99.929,99.929,99.9172,99.9172,99.9172,99.9053,99.929,99.929,99.929,99.929,99.9053,99.9053,99.8935,99.9053,99.8817,99.8817,99.8817,99.8817
399146588,175200479,100,100.0142,100.0425,100.0425,100.0425,100.0283,100.0425,100.0566,100.0708,100.0566,100.0566,100.0566,100.0425,100.0425,100.0708,100.0708,100.0708,100.0991,100.0849,100.0991,100.0991,100.0849,100.0991,100.0991,100.0849,100.0991,100.0849,100.0991,100.0991,100.0991,100.0991,100.0991,100.0849,100.0849,100.0708,100.0849,100.0849,100.0849,100.0849,100.0849,100.0708,100.0849,100.0708,100.0566,100.0708,100.0708,100.0708,100.0708,100.0708,100.0849,100.0849,100.0849,100.0849,100.0708,100.0708,100.0708,100.0708,100.0708,100.0283,100.0566,100.0566,100.0566,100.0425,100.0425,100.0283,100.0283,100.0425,100.0283,100.0142,100.0142,100.0142,100,100,100,99.9858,99.9717,99.9858,99.9858,99.9858,99.9858,100,100.0142,100.0283,100,100.0142,100.0142,100,100,100,100,100.0142,100,100,99.9858,100,100,99.9858,100,99.9858,99.9717,99.9717,99.9717,99.9575,99.9858,99.9858,100.0142,100.0142,100.0283,100.0283,100,100.0142,100,100,100,100,100,100.0142,99.9858,99.9858,99.9858,99.9292,99.9009,99.9292,99.8726,99.9009,99.9434,99.9292,100,100.0142,99.9858,99.9434,99.9717,100,99.9858,99.9575,99.9717,100.0142,100.0142,100.0142,100.0849,100.0849,100.1132,100.1132,100.1274,100.184,100.184,100.184,100.1415,100.1415,100.1274,100.1557,100.1415,100.1415,100.1132,100.0849,100.0991,100.0991,100.1274,100.1415,100.1415,100.1698,100.1698,100.1274,100.1132,100.1415,100.0991,100.0708,100.0566,100.0708,100.0566,100.0566,100.0849,100.0566,100.0991,100.1274,100.0283,100.0708,100.0425,100.0425,100.0425,100.0283,100.0566,100.0425,100.0849,100.0425,100.0283,100.0283,99.9858,99.9575,100.0283,100.0142,100.0425,100.0425,100.0425,100.0283,100.0425,100.0283,100.0425,100.1132,100.0991,100.0991,100.0849,100.0849,100.0849,100.0991,100.1132,100.0708,100.0991,100.1132,100.1274,100.0991,100.0708,100.0283,99.9858,99.9858,100,99.9858,99.9858,100,100.0283,100.0142,100.0283,99.9858,100.0142,100.0142,100.0142,100.0425,100.0283,100.0425,100.0425,100.0283,100.0425,100.0283,100.0142,100.0425,100.0425,100.0425,100.0708,100.0708,100.0566
149506838,111036982,100,99.982,99.991,99.982,99.982,99.982,100,99.991,99.982,100.0271,100.0271,100.009,100.009,100,100,99.991,100.009,100.009,100,100.009,100.009,100.018,100.0271,100,99.991,99.982,99.991,99.991,100,100,99.991,99.991,100.018,100.018,100.018,100.0271,100.018,100.0271,100.018,100,100,100.018,100.018,100.0271,100.018,100.0271,100.018,100.018,100.018,100.009,100.018,100.0271,100.0451,100.0541,100.0631,100.0451,100.0451,100.0361,100.0541,100.0541,100.0451,100.0451,100.0451,100.0361,100.0361,100.018,100.0451,100.0541,100.0541,100.0541,100.0541,100.0451,100.0541,100.0541,100.0451,100.0541,100.0451,100.0541,100.0631,100.0541,100.0721,100.0812,100.0721,100.0902,100.0902,100.0902,100.0902,100.0902,100.0812,100.0812,100.0812,100.0812,100.0812,100.0902,100.0902,100.1082,100.1263,100.1263,100.1263,100.1263,100.1353,100.1263,100.1263,100.1353,100.1263,100.1172,100.1172,100.1263,100.1353,100.1172,100.1172,100.1172,100.1263,100.1353,100.1263,100.1353,100.0361,100.0361,100.0271,100.0541,100.0812,100.0992,100.0451,100.018,100.0631,100.0902,100.0271,100.0271,100.018,100.0361,100.009,100.0361,100.0812,100.0721,100.0451,100.0992,100.0992,100.0721,100.0451,100.0361,100.009,100.0361,100.0631,100.0902,100.0721,100.0451,100.0721,100.0721,100.0992,100.0812,100.0812,100.0812,100.0451,100.0721,100.0451,100.0631,100.1082,100.0812,100.0451,100.009,99.9459,99.9639,99.9008,99.9098,99.9549,99.9459,99.9459,99.9639,99.9549,99.9369,99.9459,99.9279,99.8918,99.9008,99.8828,99.9098,99.8828,99.8647,99.8647,99.8737,99.8828,99.8467,99.8196,99.8467,99.8918,99.8828,99.9098,99.9008,99.9098,99.9008,99.9098,99.8828,99.8737,99.9098,99.9279,99.9188,99.9188,99.8918,99.8828,99.8918,99.9188,99.9369,99.9459,99.9188,99.9459,99.9459,99.9369,99.9369,99.9639,99.9549,99.9098,99.8647,99.8737,99.8828,99.8828,99.8918,99.9098,99.9008,99.9279,99.9279,99.9459,99.8918,99.8467,99.8828,99.8918,99.8647,99.9188,99.9008,99.9188,99.9369,99.9639,99.9729,99.991,100.009,100.018,99.991,100,100.009,100.009,99.991
170423981,102572973,100,99.9875,99.9875,99.9624,99.9749,99.9749,99.9749,99.9749,99.9875,100,100.0125,100,100.0125,100.0125,100.0125,100,100,99.9875,99.9749,99.9498,99.9373,99.9247,99.9373,99.9122,99.9122,99.8996,99.8745,99.8745,99.8996,99.8871,99.8996,99.8996,99.8871,99.8996,99.8996,99.9247,99.8996,99.8996,99.8996,99.8996,99.8871,99.8996,99.8996,99.9122,99.9122,99.9247,99.9122,99.9122,99.9122,99.8745,99.8745,99.8745,99.8871,99.8871,99.8745,99.8745,99.8745,99.8871,99.8871,99.8745,99.9122,100.0125,99.9247,99.9498,99.9373,99.9373,99.9247,99.9247,99.8996,99.9122,99.9373,99.9247,99.9247,99.9247,99.9247,99.9373,99.9373,99.9373,99.9373,99.9498,99.9373,99.9122,99.9247,99.9373,99.9373,99.8871,99.8494,99.8745,99.8745,99.8871,99.8871,99.862,99.862,99.8745,99.8871,99.862,99.8494,99.8494,99.862,99.8369,99.8243,99.8243,99.8369,99.8243,99.8243,99.8494,99.8369,99.8369,99.8243,99.8369,99.8494,99.8494,99.8243,99.8494,99.8369,99.862,99.8494,99.8745,99.8871,99.8745,99.9122,99.8871,99.9373,99.8996,99.8494,99.862,99.8745,99.8996,99.8494,99.8369,99.8243,99.8369,99.8243,99.8243,99.8118,99.8369,99.8494,99.8996,99.8996,99.8871,99.8871,99.8996,99.9122,99.9624,99.9749,100,100.0125,100.0125,100.0125,100.0125,99.9749,99.9749,99.9749,99.9875,99.9749,99.9875,100.0251,100.0376,100.0125,100.0125,100,99.9875,99.9749,99.9875,99.9247,99.9247,99.9122,99.8494,99.8745,99.8996,99.8996,99.9122,99.9373,99.9875,99.9624,99.9875,99.9749,99.9749,99.9749,100,99.9875,99.9749,99.9498,99.9498,99.9624,99.9624,99.9875,99.9875,99.9498,99.9373,99.9624,99.9749,99.9875,99.9875,100.0125,100.0251,100.0502,100.0125,100.0125,100.0627,100.0502,100.0627,100.0627,100.0627,100.0878,100.0878,100.0753,100.0627,100.0502,100.0753,100.1004,100.0376,100.0753,100.0627,100.0627,100.0627,100.0627,100.0627,100.0753,100.0627,100.0502,100.0753,100.0878,100.0627,100.0627,100.0753,100.0251,100,100.0251,100.0376,100.0376,100.0376,100.0376,100.0376,100.0376,100.0502,100.0376,100.0502,100.0502,100.0502
120825638,91234849,100,100,100.0121,100.0241,100.0241,100.0844,100.0723,100.1205,100.1085,100.1085,100.1326,100.1326,100.1446,100.1326,100.1205,100.1446,100.1688,100.1446,100.1326,100.1567,100.1446,100.1446,100.1567,100.1688,100.1567,100.1567,100.1446,100.1446,100.1446,100.1326,100.1326,100.1205,100.1085,100.1085,100.1205,100.1085,100.1205,100.1205,100.1205,100.1205,100.1085,100.1085,100.1085,100.1085,100.0844,100.0362,100.0482,100.0482,100.0603,100.0362,100.0362,100.0362,100.0121,100.0121,100,99.9879,100,100,100,100,100,100.0723,100.0603,100.0482,100.0241,99.9518,99.9397,99.9518,99.9759,99.9759,99.9397,99.9397,99.9277,99.9277,99.9638,99.9518,99.9879,99.9759,99.9879,99.9759,99.9759,99.9879,99.9638,99.9638,99.9277,99.9397,99.9397,99.9277,99.9397,99.9397,99.9397,99.8915,99.8915,99.9156,99.9156,99.8915,99.9036,99.9036,99.9036,99.9156,99.9156,99.9397,99.9397,99.9397,99.9277,99.9277,99.9518,99.9518,99.9518,99.9759,99.9879,99.9879,99.9759,99.9879,99.9759,99.9518,99.9638,99.9638,99.9759,99.9277,100.0121,100.0723,100.1326,100.2411,100.2652,100.3134,100.3014,100.2531,100.229,100.2772,100.2411,100.2411,100.2411,100.229,100.1446,100.1688,100.1808,100.1929,100.217,100.1567,100.0121,100.0241,100,99.9638,99.9638,99.9879,100.0121,100.0241,100.0362,100.0482,100.0723,100.1929,100.1567,100.1688,100.1688,99.9879,100,100.0482,100.0723,100.0603,99.9879,100.0723,100.0603,100.0723,100.0844,100.0482,100.0362,100.0121,100.0241,99.9879,99.9397,99.9638,100.0362,100.0723,99.9759,100,99.9879,100.0362,100.0844,100.0723,100.0241,100,100.0121,100.0241,100.0362,100.0241,99.9036,99.9759,99.9277,99.9759,99.9518,99.9277,99.9156,99.8433,99.8674,99.8433,99.8071,99.8071,99.8192,99.8312,99.8312,99.783,99.8071,99.8312,99.8312,99.8071,99.8433,99.8674,99.8674,99.9277,99.8795,99.8674,99.8554,99.9277,99.8915,99.8554,99.8312,99.8674,99.8433,99.8433,99.8433,99.8795,99.8674,99.8312,99.8554,99.783,99.783,99.783,99.7469,99.7469,99.6986,99.7348,99.7469,99.771,99.7589,99.7589,99.771,99.8071,99.8554,99.8674
96997308,74134032,100,100,99.9877,100,99.9877,100,100.0123,100.0246,100.0246,100.0123,100,99.9877,99.9877,99.9754,99.9754,99.9877,99.9754,99.9754,99.9754,99.9631,99.9384,99.9631,99.9507,99.9631,99.9507,99.9507,99.9754,99.9507,99.9384,99.9754,99.9507,99.9754,99.9877,100,100,100.0123,100,99.9631,99.9754,99.9754,99.9631,99.9507,99.9507,99.9507,99.9384,99.9384,99.9261,99.9507,99.9507,99.9631,99.9631,99.9384,99.9384,99.9261,99.9138,99.9261,99.9261,99.9507,99.9261,99.9384,99.9384,99.9507,99.9507,99.9507,99.9507,99.9507,99.9384,99.9754,99.9754,99.9877,99.9754,99.9631,99.9754,99.9631,99.9754,99.9754,100,99.9877,99.9877,99.9877,99.9631,99.9631,99.9754,99.9507,99.9631,99.9507,99.9507,99.9384,99.9507,99.9631,99.9631,99.9384,99.9384,99.9261,99.9507,99.9631,99.9877,99.9754,99.9754,100.0123,100.0123,100.0369,100.0369,100.0246,100.0246,100.0123,100,100,99.9877,99.9754,99.9877,100,100,100.0123,100,99.9877,100,100,99.9631,99.9754,99.9507,100.0123,99.9631,99.9138,99.9261,99.8892,99.8769,99.8769,99.8399,99.8153,99.8153,99.8645,99.9138,99.9384,99.9507,99.9877,99.9384,99.9384,99.9138,99.9138,99.9138,99.8769,99.8522,99.8399,99.8153,99.8153,99.8399,99.8645,99.8892,99.8769,99.766,99.7537,99.7045,99.7168,99.7414,99.6798,99.6675,99.6675,99.6675,99.7168,99.7168,99.7168,99.6922,99.7168,99.6798,99.6552,99.6306,99.6306,99.6675,99.606,99.569,99.5813,99.5444,99.5321,99.5321,99.5321,99.4828,99.5321,99.569,99.5567,99.4705,99.5198,99.5074,99.4582,99.4582,99.4582,99.5567,99.5567,99.569,99.5074,99.5567,99.5936,99.606,99.6306,99.6552,99.6922,99.6675,99.6552,99.6552,99.5936,99.5813,99.5813,99.6429,99.6552,99.6429,99.7291,99.7291,99.7291,99.7291,99.7045,99.6922,99.6675,99.7168,99.6922,99.6552,99.6183,99.6306,99.6306,99.569,99.5074,99.4951,99.4828,99.4582,99.4582,99.5074,99.5321,99.606,99.5936,99.6183,99.6429,99.6183,99.6922,99.7168,99.7414,99.7784,99.803,99.7784,99.766,99.766,99.7291
105053909,82270515,100,100,100,99.9851,99.9851,100,100.0149,100.0149,100,100,100,99.9851,99.9851,99.9851,100,99.9851,100.0149,100.0149,100.0149,100,100,99.9851,99.9851,99.9702,99.9553,99.9851,99.9702,99.9553,99.9553,99.9405,99.9553,99.9553,99.9553,99.9702,99.9553,99.9851,99.9851,99.9851,99.9851,99.9702,99.9702,99.9851,100,99.9702,99.9851,99.9851,99.9702,99.9702,99.9553,99.9553,99.9553,99.9553,99.9702,99.9553,99.9405,99.9405,99.9405,99.9256,99.9405,99.9405,99.9553,99.9553,99.9553,99.9256,99.9553,99.9553,99.9405,99.9553,99.9553,99.9256,99.9256,99.9553,99.9405,99.9256,99.9256,99.9256,99.9405,99.9553,99.9702,100,100,100.0149,100.0149,100.0149,100.0447,100.0595,100.0744,100.0595,100.0595,100.0447,100.0595,100.0595,100.0595,100.0893,100.0744,100.0595,100.0595,100.0298,100.0447,100.0447,100.0447,100.0595,100.0447,100.0447,100.0298,100.0447,100.0744,100.0447,100.0595,100.0447,100.0298,100.0298,100.0149,100.0149,100.0149,99.9553,99.9702,99.9702,100,100.0149,99.9702,100.0447,100.0298,100.0595,100.0595,100.1191,100.134,100.1786,100.1637,100.2382,100.2531,100.2531,100.2531,100.2233,100.2679,100.2977,100.2977,100.2828,100.2233,100.2531,100.2828,100.3424,100.3275,100.3275,100.2977,100.3275,100.2977,100.3275,100.3126,100.2679,100.3424,100.387,100.3721,100.2828,100.3126,100.3126,100.3275,100.3126,100.3572,100.3424,100.3721,100.3572,100.4019,100.4466,100.4168,100.4168,100.387,100.4168,100.3275,100.3572,100.3275,100.3275,100.2977,100.3424,100.3424,100.3721,100.3572,100.3126,100.3126,100.3126,100.3275,100.3572,100.3126,100.3572,100.387,100.387,100.3572,100.4614,100.4466,100.4168,100.4317,100.4168,100.4466,100.4763,100.4763,100.4614,100.4466,100.4466,100.4317,100.4317,100.4466,100.4466,100.4317,100.4317,100.4168,100.4168,100.4763,100.4912,100.4614,100.4763,100.4912,100.5061,100.5061,100.4912,100.4763,100.4466,100.4317,100.4317,100.4168,100.4019,100.4019,100.3721,100.3721,100.4019,100.4019,100.4168,100.4317,100.4317,100.4317,100.4466,100.4317,100.4317,100.5061,100.4763,100.4614,100.4614,100.4466,100.4763,100.4912,100.4763
44007607,79553697,100,100.0366,100,100,100,100,99.9878,99.9878,99.9878,100,100,100,100,99.9878,99.9878,100,100,100.0122,100,100.0244,100.0488,100.0488,100.0611,100.0733,100.0488,100.0122,100,99.9756,99.9878,100,99.9756,99.9512,99.9634,99.9634,99.9389,99.9756,99.9756,99.9878,100,100,99.9878,99.9756,99.9878,100,100.0122,100.0122,100,100,100.0366,100,100,100.0122,100.0366,100.0244,100.0244,100.0122,100.0488,100.0488,100.0366,100.0122,99.9878,100,100.0122,99.9878,99.9878,100,99.9634,99.9634,99.9023,99.9145,99.8657,99.9267,99.9267,99.9267,99.9023,99.9145,99.9267,99.9389,99.9634,100,99.9756,99.9756,99.9878,99.9878,99.9756,99.9878,100,100,100,99.9756,99.9389,99.9389,99.9145,99.9145,99.9023,99.9145,99.8901,99.9267,99.9267,99.9145,99.8535,99.8657,99.8535,99.8657,99.8657,99.8657,99.8657,99.8779,99.8779,99.8779,99.9145,99.9023,99.9389,99.9267,99.8779,99.9267,99.9267,99.9267,99.9389,99.9756,100.0488,100.0733,100.1099,100.1343,100.1465,100.1954,100.171,100.1587,100.0733,100.0855,100.0366,100.0977,100.0611,100.0611,100.0366,100.0366,100.0611,100.1099,100.0855,100.1832,100.0977,100.171,100.1343,100.2198,100.1832,100.1587,100.171,100.1221,100.1465,100.1832,100.1832,100.1832,100.2076,100.2564,100.2931,100.2687,100.2687,100.2198,100.1587,100.1832,100.1954,100.0855,99.9389,99.9634,99.9878,99.9756,99.9389,99.8779,99.9389,99.9634,100,100,100.0733,100.0855,100.0855,100.0977,100.0733,100.0855,100.0977,100.1343,100.0733,100.0366,100,100.0122,99.9267,99.9878,100.0488,100.0244,100.171,100.171,100.1954,100.171,100.1832,100.1832,100.2076,100.171,100.171,100.1832,100.1587,100.2198,100.2076,100.2564,100.2564,100.1954,100.2198,100.2564,100.3053,100.3053,100.3053,100.3175,100.2687,100.2931,100.2931,100.2687,100.2564,100.2931,100.2931,100.2809,100.2687,100.2687,100.232,100.2687,100.2931,100.3541,100.3541,100.3541,100.3419,100.2931,100.2809,100.2564,100.2687,100.3053,100.3053,100.2687,100.2931,100.232,100.1954,100.2198,100.171,100.2076
